Tweet,Classification
حينما تحب أنظر لمن تحب وعندما تكره أنظر فيما تكره فإن لك نصيب من صفات من تحب ونصيب فى تجنب صفات من تكره فى كل شئ تحبه وكل شئ تكره,U
في منطقة بالاردن مش رح اذكر اسمها بس جد نفسي اعرف بنت منها وما تكون مريضة نفسيا ما بعرف شو السبب,N
وزير المالية: سنقوم بتحويل 240 مليون دينار إلى حساب (هيئة القوى العاملة) لدعم العاملين في القطاع الخاص,P
"لم تكن الاشياء رقيقة كما احب ،انا منحت الرقة لكل مايخصني 🤍✨",P
إذا قالت حذام فصدقوها فالقول ماقالت حذام : الاستراتيجية الأمريكية في أحدى نقاطها: الهدف من العقوبات الاقتصادية على سورية هو تغيير مزاج الشارع السوري وتحقيق خرق في استحقاق 2021. ..بمعنى آخر رايحين للانتخابات.,U
الله يديم اللمة الحلوة والضحكات اللي فيها💖,P
بحلم بعنيك و غرامك ♥︎♩,P
#عاجل تعيين نجل قاضي القضاة السابق -الدكتور أحمد هليل - مديرًا لمكتب رئيس الديوان الملكي ‼️ 👆🏼 غنوله يا بنات عمّه 💃🏻💃🏻💃🏻 ملاحظة : لا تعيينات جديدة بسبب #كورونا,U
"اللهم ابعد عني من يغتابني، ومن يكرهني، ومن يخون طيبتي، ومن يستغل محبتي، ومن أراد بي بسوء رد كيده فى نحره واشغله بنفسه وابعده عني.",U
"لا تَظن أن دُعاءك لا يُستجاب ، الله يسمعك ، يُدبر أمرك ، يكتب لك كل خير ، ويصرف عنك الشر برحمته ، اطمئن الله لا ينساك ."" -",P
"نبي أحد يسوي لنا دراسة عن الآثار النفسية والعقلية والاجتماعية لمشاهدة مسلسل #تحت_السيطرة ، نفسيتـي تعبت😭🥀.",N
"الحمد الله يا رب، لما فيه شيء في بالك شايله همه وينحل بدون اي مشاكل 😪",P
وهو من اطال الحرب في سوريا وابغى على الأسد الى اليوم وهو من يتبنى ويدعم مشاريع قطر اردوغان وايران ومشروع الاخوان كل هذا لأجل عيون اسرائيل وتمددها وبقاؤها ونراهم هاليومين ربما يضمون الضفه الغربيه كما الجولان وماالمانع ..وياليتنا طعنا أنور السادات ذلك المبجل .وخلصنا من زمان,N
كل إعلام الغرب وإعلام طغاة الخليج وإعلام الثاو ثاو في لبنان هلّلَ أصرّ أن عقوبات قيصر لن تطال إلا بشّار الأسد وزوجته وشبّيحة النظام. اليوم أبلغتنا حكومة أميركا أن لبنان لن يستطيع استيراد الكهرباء من سوريا لأن في ذلك منفعة لبشار الأسد وزوجته. هذه هي عقوبات أميركا: ضد المدنّيين.,N
#القطاع_الخاص ياخادم الحرمين الملك سلمان بن عبد العزيز وولي عهده الامير محمد بن سلمان انظرو في حال العاطلين اقسم بالله ضاقت بنا الحال ضاقت والحمد الله على كل حال املنا بالله ثم بكم نحتاج لمبادرة منكم والوقوف معنا الواحد صار يخاف ينام ينجلط من الضيق الي هو فيه,N
بحلم بعنيك و غرامك ♥︎♩,P
بدلاً من ضخ الدولار للصرافين وللمرة الاخيرة نأمل بضخ الدولار في المصارف حتى يتمكن المودعين من سحب الدولار ولو بمبالغ محدودة تلبية لحاجاتهم وخاصة حل مشكلة عاملات البيوت والعمال الاجانب.,U
الصداع الي فيني ما يمزح,N
#الفساد إنسان.. والفضيلة إنسان.. فاختر ما يناسبك‼️,U
#عاجل: #غجر: الوضع صعب ولكن الناس تؤذي انفسها من خلال بث الشائعات,N
"في Mood إسمه ""I don t have energy"" : يعني أنا موجود ، بس ماعندي طاقة للكلام ، ولا لمشاكل جديدة ، ولا لأي حاجة أصلاً .",N
انت جميع وسائلي لحب الحياة♥️,P
- عارف اية الفرق بين رأيك و الدليڤري = اية ! - الدليڤري بنطلبة,U
الموضوع خطير والامور خرجت عن سيطرتي معد اعرف اجامل احد ابدًا,N
من وجهه نظرك ايه هو العقاب الامثل اللي لازم يحصل للمتحرش من البنت يعني لاقدر الله لو حد حاول يتحرش بيكي او بأي بن… — سوري عن الي هيطلع مني بس يستاهل اي حاجة تهز ثقته بنفسه او بالاخص ف رجولته اي كانت ايه هى او يكفي انه يكون مكسور و…,N
"""انهار Wirecard الالماني يوم الخميس مع ديون تبلغ حوالي 4 مليارات دولار ، بعد أن اعترفت الشركة بأن حوالي 2 مليار دولار من النقد في دفاترها لم تكن موجودة بالفعل",N
العلاقات ما بتنقاس لا بدرجة القرابة ولا بدرجة الصداقة ولا بمده العلاقة.. العلاقة بتنقاس بوقت شدتي .. إنتَ كُنت وين ؟,U
#انزل_حرر_بلدك في سوريا وليبيا المناطق التي يتم تحريرها يتم عوده السكان لها مع كامل الخدمات وهذا هو الفرق بين تركيا وأمريكا في التدخل في الأوطان أمريكا تنهب وتفقر الدول .,N
"مراسل ""سوريا 1"": قوات النظام تعتقل العديد من الشبان في عدة أحياء من مدينة دير الزور بهدف سوقهم للخدمة الإلزامية #سوريا1 #syria1",U
"هذه النصيحة قرأتها في كتاب وأحاول دائماً العمل بها👇👇 ""تجنب المواقف التي يتعين عليك فيها تغيير الآخرين""",U
بس انت من وين أطل عليك..صار بدي نشرة أخبار .. تطمنّي عليك.. تطمنّي عليك.. تطمنّي.. عليك..,U
"تدهشني قدرتك على قلبي ، قلبي الذي اظنه صلب في اغلب الأحيان ، كيف يكون معك بكل هذا اللين دائما؟",U
#اردوغان_يحلب_تميم . حلب منه مروءة العرب. وحلب منه الدين الصحيح فتخبط مع الرافضة ومع الصوفية مع الخوارج مع الملحدين مع الديمقراطيين مع الثوريين ( لا تدري اي ملة يعتنق ).,N
كيف القبول في المدينة سمعت انه صعب يعني ياخذوا الاولوية — قصدش جامعة طيبة؟ مافيها اولوية الظاهر بس القبول صعب وبالاصح واسطات,N
مو طبيعي حب الرقة كل يوم يزيد اضعاف ♥️♥️,P
LBCI Lebanon News · ١ س معلومات للـLBCI: عدد من الوزراء طالب سلامة باعطاء المواطنين الاموال المحولة لهم بالدولار كما وردت وعدم تحويلها بالليرة والحاكم أوضح أنه اصدر تعميماً بهذا الشأن وعلى المصارف أن تلتزم به,U
الإختلاف لا يُقلد ☺️,U
حدا يخبروا لوزير الطاقة انو ما حدا من الناس عّم يطلع bad vibes!!! الكهرباء مقطوعة ٢٣ ساعة بالنهار #لبنان_ينهار,N
"بعض الناس لازم يتعلمون ان المجاملة مب عيب، أن تجامل و تقول كم كلمة حلوة أحسن بمليون مرة من أنك تكون صريح بصورة وقحة",U
محامية تركية: حقوق المرأة تراجعت في ظل حزب أردوغان #عاجل,N
""" إن أكثر ما أرجوه ، هو أن أبقى دائماً مستشعر أن الله معي . إحساس كهذا لا يكسر لي قلب أو يولّد في داخلي يأس و جزع """,P
من دق باب الوفاء يلقى الوفاء رده ومن دق باب الجفا ياخذ على قده,U
هل يتَّسع كتفك لخيبات أملي فيك ؟ .,N
#شكرا_دكتور_علي_البيماني لم أتعامل معه شخصياً وليس لي إطلاع كامل بما قام به ( لكن ) مارأيته في الهاشتاق من شكر وتقدير من النسبة الاعلى يجعلني أشكره مرتين الاولى من لا يشكر الناس لا يشكر الله والثانية ع ماقدمه من عمل أثنى عليه الكثير هنا ولإبتسامتك الدائمة جواز محبه مع طلابك,P
لي يومين م نمت من الارق وقعدت ساعتين احاول يوم نمت دقوا يوصلون سريري يعني لازم اقوم من الغرفه كلها واشيل حوستي واحس راسي خلاصصصصصصصصص,N
"متحدث ""الصحة"": المملكة ضمن الدول الأعلى تسجيلًا لحالات التعافي من كورونا #عاجل",P
